customer_id,segment,region,company_size,total_orders,total_order_items,total_revenue,avg_discount_pct,share_order_items_discounted,product_diversity,avg_margin_proxy_pct,realized_price_cv,share_orders_discounted,share_orders_high_discount,repeat_discount_behavior,weighted_discount_pct,revenue_high_discount_share,high_discount_revenue_value
C00602,Enterprise,Europe,Large,41,91,5024081.3,0.19055274725274723,1.0,28,0.45740715880517246,0.47556769766856133,1.0,0.5121951219512195,0.275,0.18612476001084627,0.3211828578490559,1613648.79
C00158,Mid-Market,Europe,Medium,10,18,459408.05,0.19048888888888887,1.0,12,0.4852796141678225,0.5859198676312153,1.0,0.6,0.2222222222222222,0.18820522175518042,0.3207982315503614,147377.29
C00224,Public Sector,North America,Enterprise,18,32,2831524.35,0.177803125,1.0,16,0.4038283035735471,0.43311951497762513,1.0,0.2777777777777778,0.17647058823529413,0.18105085434956497,0.31942985056794587,904473.4000000001
C00460,Mid-Market,North America,Medium,15,31,606419.87,0.19068064516129032,1.0,16,0.5258587525849666,0.5749340885892849,1.0,0.4666666666666667,0.2857142857142857,0.1879811907292682,0.31834219086521687,193049.03
C01074,Enterprise,APAC,Large,46,96,5839697.78,0.18568125,1.0,27,0.4433737087275016,0.4792702377154169,1.0,0.43478260869565216,0.17777777777777778,0.18711610256801745,0.3176017423970183,1854698.19
C00986,Enterprise,North America,Enterprise,12,33,2778859.8000000003,0.19374848484848484,1.0,19,0.4569506683437281,0.5770769078237814,1.0,0.75,0.45454545454545453,0.18888274433357513,0.31371467175134204,871769.0900000001
C00984,Mid-Market,North America,Medium,28,48,1253300.82,0.1933541666666667,1.0,19,0.48519660231988576,0.4969933901631199,1.0,0.42857142857142855,0.1111111111111111,0.19377097708986638,0.31350470990675644,392915.70999999996
C00152,Enterprise,LATAM,Large,61,143,8163128.21,0.1895965034965035,1.0,27,0.43939663627963504,0.4440102560701578,1.0,0.4918032786885246,0.21666666666666667,0.18999742292290472,0.3127570417027666,2553075.83
C00340,Enterprise,Europe,Large,30,73,4078997.12,0.185086301369863,1.0,26,0.44587710452707857,0.4963786111219012,1.0,0.4666666666666667,0.20689655172413793,0.18672379537821468,0.31126635853079493,1269654.58
C00055,Mid-Market,North America,Large,19,37,1957789.67,0.19755945945945946,1.0,19,0.47574163290590055,0.6105856222205576,1.0,0.47368421052631576,0.2777777777777778,0.19562440355829583,0.31126021826440636,609382.04
C00479,Mid-Market,APAC,Medium,1,2,65169.02,0.1866,1.0,2,0.36971495591410947,0.37892943610322816,1.0,1.0,0.0,0.18132796471787227,0.3105352819483859,20237.28
C00574,Enterprise,APAC,Enterprise,16,38,4385248.55,0.18504736842105263,1.0,23,0.44527513563658283,0.43455269261945784,1.0,0.375,0.13333333333333333,0.1875625604499595,0.3101235846711585,1359969.0
C00110,Enterprise,APAC,Enterprise,37,94,9459994.11,0.18262021276595744,1.0,25,0.4491144295097238,0.4880709808415087,1.0,0.4864864864864865,0.19444444444444445,0.18372374278185155,0.3094040594492506,2926960.58
C00631,Enterprise,Europe,Enterprise,5,12,1407957.77,0.19099999999999998,1.0,10,0.47765491003402927,0.4329935417495985,1.0,0.6,0.5,0.1855890836531496,0.30720902942990963,432537.33999999997
C00090,Mid-Market,Europe,Large,6,11,662661.96,0.1848181818181818,1.0,9,0.47830931547054456,0.5194972286475534,1.0,0.5,0.2,0.19152202716210537,0.3061479189178145,202872.58000000002
C00032,Public Sector,Europe,Enterprise,6,14,1616228.88,0.17948571428571428,1.0,9,0.4211526936287095,0.3899688104566964,1.0,0.3333333333333333,0.0,0.18613266607553552,0.3051367637979591,493170.85
C00143,Enterprise,Europe,Large,64,140,7473108.9,0.18899142857142856,1.0,27,0.44537749536671467,0.5033714707585688,1.0,0.484375,0.2857142857142857,0.18993232809353688,0.30469965050288506,2277053.67
C00882,Mid-Market,North America,Medium,42,90,2699637.14,0.18809444444444445,1.0,26,0.479891434102387,0.5779763716203943,1.0,0.5,0.24390243902439024,0.1849045686893631,0.30459263869810294,822289.6
C00863,Enterprise,Europe,Large,47,93,5497194.98,0.18447096774193547,1.0,26,0.43454254175075596,0.4684146157123413,1.0,0.48936170212765956,0.21739130434782608,0.18511540712101937,0.30349509087269083,1668371.69
C00397,Enterprise,North America,Enterprise,17,42,5192917.25,0.19076904761904762,1.0,16,0.3984233011450031,0.4544309569631835,1.0,0.4117647058823529,0.125,0.19358826797521234,0.30178050112391064,1567121.17
C00056,Enterprise,APAC,Large,61,148,9000694.35,0.19099121621621623,1.0,28,0.40832208007472126,0.4753606178333193,1.0,0.5245901639344263,0.3,0.1907109204775499,0.30172713397383616,2715753.71
C00189,Mid-Market,APAC,Medium,23,46,1116525.71,0.1845391304347826,1.0,23,0.5064550324069049,0.6286406165138111,1.0,0.391304347826087,0.13636363636363635,0.1844390336182176,0.3015363703537109,336673.11
C00470,Mid-Market,APAC,Medium,33,66,1441469.73,0.18857121212121214,1.0,21,0.48817372665076625,0.6084762045151303,1.0,0.48484848484848486,0.1875,0.18598952128425084,0.3003457103466196,432939.24999999994
C00420,Enterprise,North America,Enterprise,40,88,8108104.47,0.18815454545454546,1.0,25,0.4539919328866247,0.5043656701794219,1.0,0.4,0.1282051282051282,0.1886580838087577,0.29981736286138405,2430950.5
C01075,Enterprise,APAC,Large,39,91,4444914.69,0.18893736263736263,1.0,26,0.4581960097236056,0.5057384439325204,1.0,0.48717948717948717,0.2631578947368421,0.18995988331905095,0.29648599847480983,1317854.97
C00351,Mid-Market,North America,Medium,17,32,870197.9500000001,0.182234375,1.0,20,0.48977235803705216,0.5752967542830179,1.0,0.4117647058823529,0.0625,0.18243920995585677,0.2934981172961853,255401.46000000002
C01176,Enterprise,North America,Large,33,84,4668243.85,0.18858333333333333,1.0,24,0.4215423749010134,0.47428636863464524,1.0,0.5151515151515151,0.375,0.1871683912043275,0.2915060210490075,1360821.1899999997
C00879,Mid-Market,North America,Medium,10,19,465407.54000000004,0.1736421052631579,1.0,12,0.5304317471730666,0.6198852503350117,1.0,0.5,0.1111111111111111,0.17008320139130437,0.29027533589163595,135096.33000000002
C00662,Enterprise,APAC,Large,33,71,4258856.94,0.18910281690140845,1.0,25,0.45241321262840806,0.441558838176713,1.0,0.45454545454545453,0.21875,0.1889537672027955,0.2898484282028971,1234422.99
C00579,Enterprise,North America,Enterprise,18,42,3835292.64,0.1694190476190476,1.0,22,0.4359265490562456,0.4835352485177038,1.0,0.2777777777777778,0.11764705882352941,0.17604365994816829,0.2880703361399823,1104834.04
C00554,Enterprise,LATAM,Enterprise,21,50,4665287.43,0.187526,1.0,21,0.43273772704641106,0.47482081436858853,1.0,0.47619047619047616,0.2,0.19002370618049078,0.2870480908397106,1339161.85
C00832,Mid-Market,Europe,Medium,10,17,462637.1,0.18611176470588234,1.0,14,0.45578932877386924,0.44797782747189135,1.0,0.3,0.1111111111111111,0.19032691604303553,0.2862329458662091,132421.97999999998
C00006,Public Sector,North America,Large,19,46,2897765.39,0.18027826086956522,1.0,21,0.3784147341687114,0.44773444583639904,1.0,0.3684210526315789,0.05555555555555555,0.17751682820507594,0.28616211404195147,829230.67
C01023,Public Sector,North America,Enterprise,31,72,6611485.41,0.19027916666666667,1.0,23,0.3859529326385301,0.46543160701956454,1.0,0.41935483870967744,0.23333333333333334,0.18901164199101,0.28430344218214043,1879668.06
C00170,Public Sector,North America,Enterprise,20,40,4485586.34,0.18547750000000002,1.0,20,0.43725008477336474,0.4762085901038639,1.0,0.35,0.10526315789473684,0.18380789171586726,0.2825278244449086,1267302.95
C01021,Enterprise,North America,Enterprise,70,141,13408171.11,0.18617375886524823,1.0,27,0.4551282725474244,0.47769907821007795,1.0,0.4857142857142857,0.21739130434782608,0.18492356890823072,0.27834319307101985,3732073.16
C01160,Enterprise,North America,Large,5,13,972306.13,0.18410769230769233,1.0,11,0.46803350163155055,0.4058701749564907,1.0,0.4,0.25,0.1852118188939408,0.277756265920076,270064.12
C00697,Mid-Market,Europe,Medium,18,31,1116967.13,0.17007419354838707,1.0,16,0.4742211542312308,0.5868056897112807,1.0,0.2222222222222222,0.11764705882352941,0.17404067302913936,0.2776869897684456,310167.24
C00383,Enterprise,North America,Enterprise,4,15,1578570.22,0.1892866666666667,1.0,12,0.44921282233971505,0.5444962431414895,1.0,1.0,1.0,0.19309327136339216,0.27695990616115895,437200.66000000003
C00226,Enterprise,North America,Large,17,39,2072302.58,0.17985641025641025,1.0,21,0.44945793253967875,0.4682124177998023,1.0,0.35294117647058826,0.0625,0.18484289460690062,0.27660695186703865,573213.3
C00013,Mid-Market,Europe,Medium,31,55,1567476.66,0.18670727272727272,1.0,24,0.5041658249308874,0.5824555359714727,1.0,0.3870967741935484,0.16666666666666666,0.1837868417552864,0.2744544215414347,430200.9000000001
C00251,Mid-Market,LATAM,Large,14,25,1172911.71,0.191048,1.0,18,0.4944423577390914,0.5359180847607163,1.0,0.5714285714285714,0.38461538461538464,0.18893999204844358,0.2739379505384937,321305.03
C00390,Enterprise,North America,Large,20,48,2658454.13,0.18675208333333335,1.0,21,0.4258557785418731,0.4758800093342783,1.0,0.45,0.2631578947368421,0.1835083431679188,0.2717241090783839,722366.0800000002
C00214,Enterprise,APAC,Enterprise,13,34,3139745.92,0.18999411764705884,1.0,21,0.4331136875632791,0.434033770674191,1.0,0.6923076923076923,0.4166666666666667,0.1889487508551327,0.26908615904818184,844862.17
C00524,Mid-Market,Europe,Large,15,26,1260581.99,0.18288846153846153,1.0,14,0.5010269921890181,0.5402596147743777,1.0,0.26666666666666666,0.07142857142857142,0.18129733196941064,0.26609334629634046,335432.48
C00632,Enterprise,APAC,Large,22,45,2541212.67,0.1833511111111111,1.0,22,0.4491763566673035,0.4840189585667824,1.0,0.36363636363636365,0.09523809523809523,0.1837101356668875,0.2619629351997525,665703.53
C01182,SMB,North America,Medium,3,7,256201.75,0.1762,1.0,7,0.5138289200970133,0.40933349272405806,1.0,0.6666666666666666,0.5,0.16974749470686246,0.26026918239239194,66681.42
C00776,Enterprise,North America,Large,12,29,1497952.77,0.17338620689655174,1.0,14,0.46705423539568036,0.43285566876915516,1.0,0.4166666666666667,0.09090909090909091,0.17706122039797945,0.2544856070462088,381207.42000000004
C00728,SMB,LATAM,Small,8,16,222663.55,0.142925,1.0,12,0.5146562312341937,0.6159847907528284,1.0,0.25,0.0,0.1413188792552304,0.25274320830688274,56276.7
C01135,Public Sector,Europe,Enterprise,6,11,815611.8,0.17175454545454547,1.0,7,0.4691451692829343,0.7036523327732933,1.0,0.3333333333333333,0.2,0.1774046373477938,0.2501612899666238,204034.49999999997
C00817,Enterprise,North America,Large,10,21,1086917.62,0.19340476190476188,1.0,11,0.42787059841044883,0.46375826682538746,1.0,0.4,0.1111111111111111,0.19063373419463617,0.248771273024353,270393.88
C00478,Mid-Market,Europe,Medium,13,23,598197.99,0.1823782608695652,1.0,15,0.4199133441980671,0.5072982573825966,1.0,0.46153846153846156,0.25,0.18014701573429184,0.24792747966271167,148309.72
C00101,Enterprise,North America,Large,28,65,3543651.23,0.17752,1.0,25,0.4527428146088454,0.4557036284703289,1.0,0.35714285714285715,0.1111111111111111,0.17849573287741363,0.24259116493244737,859658.48
C00396,Mid-Market,Europe,Medium,26,52,1902945.56,0.16689423076923077,1.0,24,0.49622636905193546,0.5167382688755192,1.0,0.19230769230769232,0.0,0.1689931094303536,0.24254672845186387,461553.22000000003
C01155,Mid-Market,Europe,Medium,4,11,243891.84,0.15656363636363635,1.0,9,0.5650562111880201,0.5969448296051978,1.0,0.25,0.0,0.16237574942155236,0.24235267567787427,59107.840000000004
C00837,Enterprise,APAC,Enterprise,17,28,3011544.84,0.17660357142857142,1.0,18,0.4270670933633472,0.3898747517221645,1.0,0.29411764705882354,0.125,0.1791691341672352,0.24097630238173712,725710.9400000001
C00448,Mid-Market,LATAM,Medium,3,6,126868.0,0.16438333333333333,1.0,6,0.6016407283059888,0.4326015792765178,1.0,0.6666666666666666,0.5,0.15884907909633172,0.24016678752719364,30469.480000000003
C00818,Mid-Market,North America,Medium,11,30,849394.44,0.17785333333333334,1.0,19,0.49161540722271563,0.5657564381363072,1.0,0.45454545454545453,0.2,0.17858961918030417,0.23623488752763674,200656.59999999998
C00039,SMB,North America,Small,6,12,189405.41,0.137,1.0,11,0.5550559909153822,0.4859941958792831,1.0,0.16666666666666666,0.0,0.14517259504354235,0.23233021696687547,44004.600000000006
C00182,Enterprise,North America,Enterprise,28,68,6901094.59,0.18805,1.0,21,0.4238020642898301,0.4717663986253511,1.0,0.4642857142857143,0.18518518518518517,0.18556013379177114,0.23124248467952097,1595826.26
C01104,Enterprise,Europe,Enterprise,22,51,4904892.21,0.17675098039215686,1.0,21,0.44784775175298364,0.5032773694308812,1.0,0.36363636363636365,0.09523809523809523,0.17703227992340861,0.23123381543179722,1134176.94
C00948,Enterprise,APAC,Large,24,59,3004730.34,0.18579322033898305,1.0,21,0.41075477015203077,0.40105386985275515,1.0,0.5,0.21739130434782608,0.18436600762526711,0.23081077551871096,693524.14
C00306,Mid-Market,Europe,Medium,2,2,97668.98000000001,0.2004,1.0,2,0.5849398270734953,0.5863503511214709,1.0,0.5,0.0,0.19676344410319574,0.2295877360447503,22423.6
C00498,Mid-Market,LATAM,Medium,6,11,247148.1,0.1876090909090909,1.0,10,0.4543099977434034,0.44211989522605505,1.0,0.5,0.4,0.17672377238578285,0.2295785806162378,56739.909999999996
C00961,Mid-Market,Europe,Medium,37,65,1697769.86,0.17336461538461537,1.0,22,0.5012575434036488,0.554490209680692,1.0,0.32432432432432434,0.1111111111111111,0.17076788795215042,0.2287559398657248,388374.94
C01078,Mid-Market,North America,Large,7,18,915166.99,0.18010555555555557,1.0,11,0.46885591203917776,0.4933210793124466,1.0,0.42857142857142855,0.16666666666666666,0.17814670356981327,0.226497100818726,207282.67
C00042,Enterprise,North America,Large,16,35,1859564.67,0.1834457142857143,1.0,18,0.41617149190712854,0.42479427084252774,1.0,0.375,0.13333333333333333,0.17839294650623033,0.22594367207460445,420156.87
C00428,Enterprise,North America,Large,3,9,466276.85,0.18366666666666667,1.0,7,0.381566600447827,0.4533145094998585,1.0,0.6666666666666666,0.0,0.18494513463859827,0.2259262067160315,105344.16
C00197,Mid-Market,Europe,Medium,3,5,121113.56,0.19304000000000002,1.0,4,0.5072414206855993,0.4949048576981186,1.0,0.3333333333333333,0.0,0.1938864060955667,0.2201516494106853,26663.35
C00603,Enterprise,North America,Large,21,50,2828363.39,0.18620799999999998,1.0,23,0.4306317468721575,0.46916614404384455,1.0,0.42857142857142855,0.15,0.18622720897235662,0.21882940932848094,618929.09
C00414,Enterprise,North America,Large,47,109,6428107.88,0.18173577981651376,1.0,27,0.4415716307684655,0.48153816864671345,1.0,0.425531914893617,0.15217391304347827,0.1810089180245011,0.2177698812982585,1399848.29
C00840,Mid-Market,LATAM,Medium,8,24,634040.28,0.15755,1.0,16,0.5072030865007984,0.6179368213200159,1.0,0.25,0.0,0.16690949183060044,0.21769031771924646,138024.43
C00965,Public Sector,APAC,Large,18,44,2645002.9,0.1697840909090909,1.0,16,0.4163565826741298,0.435191481592659,1.0,0.3888888888888889,0.058823529411764705,0.17255398950796727,0.2176668993444204,575729.5800000001
C00159,Mid-Market,Europe,Medium,7,17,421526.75,0.16571764705882353,1.0,12,0.4321130512125456,0.5218153449492928,1.0,0.2857142857142857,0.0,0.17114023736213813,0.21758097202609325,91716.2
C00234,Mid-Market,North America,Large,10,20,1152340.03,0.18298,1.0,15,0.5356759085363606,0.6003248795305772,1.0,0.5,0.2222222222222222,0.1764069387222625,0.21699719135852635,250054.55000000002
C00800,Mid-Market,Europe,Large,48,101,5219812.8,0.17396534653465345,1.0,25,0.49810798673370993,0.5520055962722986,1.0,0.3541666666666667,0.10638297872340426,0.17347469290854137,0.21659329621935866,1130576.46
C00216,Mid-Market,LATAM,Medium,19,42,1461188.0,0.16577619047619047,1.0,19,0.47050884865586085,0.5505429618450042,1.0,0.21052631578947367,0.0,0.17034910636791256,0.21572741495276446,315218.31
C00010,Mid-Market,North America,Large,5,8,323087.27,0.179325,1.0,7,0.5278020090298895,0.7167359600761801,1.0,0.4,0.25,0.17457243619911605,0.21486083311174714,69418.79999999999
C00967,Public Sector,APAC,Enterprise,15,44,4256028.71,0.1775090909090909,1.0,23,0.44607271983900215,0.5113334730274489,1.0,0.4666666666666667,0.2857142857142857,0.17909289096152933,0.21037167063659212,895347.87
C01068,Mid-Market,Europe,Medium,32,69,1565602.32,0.1742289855072464,1.0,21,0.5254923125132074,0.6072922077771186,1.0,0.34375,0.12903225806451613,0.17881225406915607,0.20849892455448074,326426.4
C00223,Mid-Market,Europe,Medium,2,2,60760.44,0.18085,1.0,2,0.5339215086478644,0.5894657774038502,1.0,0.5,0.0,0.16167251703233174,0.20526711129807487,12472.12
C00510,SMB,North America,Small,5,6,86015.76,0.13956666666666664,1.0,4,0.6090130140073883,0.6144269964912731,1.0,0.2,0.0,0.13937334918075253,0.2041830473857349,17562.96
C00388,Public Sector,Europe,Large,36,92,5271280.46,0.17867065217391304,1.0,27,0.42298549839538796,0.45434002786033395,1.0,0.3611111111111111,0.11428571428571428,0.17700108505199003,0.20367932196876506,1073650.83
C00640,Enterprise,LATAM,Enterprise,8,16,1625364.28,0.16923125,1.0,14,0.4650365767705152,0.40061590208820774,1.0,0.375,0.14285714285714285,0.17188269365447983,0.20329001570035732,330420.32999999996
C00596,SMB,North America,Small,7,13,138937.21,0.15783076923076925,1.0,6,0.5959879965090642,0.8289435768392011,1.0,0.2857142857142857,0.0,0.15714411585672508,0.202727548653093,28166.399999999998
C00501,Mid-Market,APAC,Medium,22,48,1073454.3900000001,0.16193749999999998,1.0,20,0.49395499624510014,0.5650252268794078,1.0,0.3181818181818182,0.09523809523809523,0.15869221251077797,0.2022597159437766,217116.58
C00228,Mid-Market,North America,Medium,20,38,1138569.64,0.16740263157894736,1.0,17,0.5213647980478454,0.5705356981564014,1.0,0.2,0.0,0.16924524158756327,0.2018301577055928,229797.68999999997
C00408,Enterprise,North America,Enterprise,33,77,7613528.57,0.18113246753246753,1.0,26,0.44582446643958834,0.47058829241147165,1.0,0.3939393939393939,0.125,0.18031014397180592,0.19999095636151265,1522636.8599999999
C00096,Mid-Market,North America,Medium,6,12,372294.45,0.167175,1.0,9,0.4822953607656892,0.4793223283023567,1.0,0.3333333333333333,0.2,0.17081389708763275,0.1997562681904068,74368.15
C00607,Enterprise,North America,Large,32,72,4323333.0,0.18070277777777777,1.0,24,0.4560878237188808,0.47111877864999996,1.0,0.28125,0.0,0.1805131728207029,0.19467717615090024,841654.26
C00145,Mid-Market,APAC,Medium,5,9,223230.19,0.17127777777777778,1.0,6,0.5351280751095976,0.6996892109031719,1.0,0.4,0.25,0.15966034882437063,0.1944845363434041,43414.82
C00356,Mid-Market,LATAM,Large,15,28,1698448.35,0.1560642857142857,1.0,17,0.4750608456951763,0.5077906092497567,1.0,0.13333333333333333,0.0,0.1589471261805892,0.1933297353434386,328360.57
C00659,Mid-Market,North America,Medium,15,31,860967.46,0.1747774193548387,1.0,16,0.5097263950035117,0.6327134680712957,1.0,0.3333333333333333,0.07142857142857142,0.16977977202391484,0.19278167609261332,165978.75
C01060,Mid-Market,Europe,Large,16,38,2092759.99,0.16538157894736844,1.0,22,0.48374630010906444,0.5763367510216277,1.0,0.25,0.06666666666666667,0.16855819162372696,0.19201529650803387,401841.93
C00360,Mid-Market,APAC,Medium,9,21,652716.75,0.1490952380952381,1.0,14,0.5172337538315034,0.5817701564264427,1.0,0.1111111111111111,0.0,0.1530684703933029,0.19102839018609527,124687.43
C00981,Public Sector,LATAM,Large,25,62,3753422.23,0.1831532258064516,1.0,22,0.43382603311703855,0.4703528732652411,1.0,0.48,0.25,0.18091381053399289,0.1899459550011777,712947.37
C00342,Public Sector,North America,Enterprise,15,35,3732822.2800000003,0.17914857142857143,1.0,18,0.4792062841527884,0.5246693653104033,1.0,0.3333333333333333,0.0,0.1801888267181999,0.18889336194167805,705105.35
C00073,Enterprise,North America,Enterprise,66,160,15793949.93,0.18058687499999998,1.0,28,0.4635007740136114,0.512133320308154,1.0,0.36363636363636365,0.18461538461538463,0.17796809920229764,0.18842771144583462,2976017.84
C00349,Mid-Market,North America,Medium,11,27,904041.1699999999,0.1623111111111111,1.0,16,0.5158532457498122,0.5928502899527314,1.0,0.2727272727272727,0.2,0.16472569882014787,0.18671697219275976,168799.83
C00014,Enterprise,North America,Large,50,141,8529792.459999999,0.17942482269503546,1.0,28,0.4595926665024695,0.4930774401644815,1.0,0.46,0.24489795918367346,0.17754491093804967,0.18668602049433689,1592393.01
C00297,Public Sector,APAC,Enterprise,20,43,4308017.61,0.1726395348837209,1.0,20,0.4458926892067992,0.47381133553461136,1.0,0.25,0.05263157894736842,0.17222430236534902,0.18631834004968237,802662.69
C00848,Mid-Market,Europe,Large,26,41,2381422.48,0.18134634146341463,1.0,18,0.48948663888452626,0.6099087099598551,1.0,0.34615384615384615,0.12,0.17398676282637865,0.18615817383230548,443321.26
C00959,Mid-Market,North America,Large,2,4,261973.88,0.187175,1.0,3,0.4457608334114188,0.45932859514634156,1.0,0.5,0.0,0.18295218435047667,0.18481689853965594,48417.200000000004
C01086,Mid-Market,North America,Large,14,19,925899.51,0.1798157894736842,1.0,13,0.4808164215165858,0.5954856481342642,1.0,0.2857142857142857,0.0,0.1771279114625899,0.18441300395547244,170747.91
C00622,Mid-Market,Europe,Large,13,23,1401035.75,0.1599608695652174,1.0,17,0.4992393991037795,0.4884005869063462,1.0,0.23076923076923078,0.0,0.16688633616815185,0.18394662662962025,257715.8
C01061,Public Sector,Europe,Large,8,25,1308626.79,0.17767600000000003,1.0,16,0.44392889054007545,0.4314998192066442,1.0,0.25,0.0,0.17634988725435047,0.1833159093434118,239892.11
C00133,Mid-Market,Europe,Large,34,56,2813225.11,0.17193750000000002,1.0,22,0.46146196008228607,0.5451233613769157,1.0,0.23529411764705882,0.15151515151515152,0.1750323843317188,0.1832500066089628,515523.5200000001
C00772,Mid-Market,APAC,Large,6,10,655392.8200000001,0.15036,1.0,9,0.43849277755551996,0.5878080749156032,1.0,0.16666666666666666,0.0,0.15903449729438315,0.1830660732596979,119980.19
C01049,Enterprise,North America,Large,13,37,2303194.25,0.19405135135135135,1.0,18,0.401195819776787,0.4343414593067615,1.0,0.5384615384615384,0.3333333333333333,0.18999156263432931,0.18209309961589215,419395.78
C00923,Mid-Market,North America,Large,12,26,1327295.23,0.16836538461538458,1.0,16,0.5168028462638918,0.6211812831859589,1.0,0.3333333333333333,0.09090909090909091,0.16576960778540578,0.18150869117490911,240915.61999999997
C00564,Mid-Market,North America,Medium,2,3,83690.07,0.1900666666666667,1.0,2,0.3013452798890176,0.3409919332038066,1.0,0.5,0.0,0.18481998978043918,0.18001311266677159,15065.310000000001
C00604,Mid-Market,Europe,Large,6,12,608109.4,0.173825,1.0,9,0.47857982298563234,0.5751536703735766,1.0,0.5,0.4,0.16885619727932466,0.17897967043430013,108839.22
C00743,Enterprise,North America,Enterprise,22,43,3897077.14,0.1789046511627907,1.0,21,0.4548115926061777,0.47417633769224243,1.0,0.36363636363636365,0.14285714285714285,0.17385227336781353,0.17777214181600726,692791.75
C01175,Mid-Market,North America,Medium,47,84,2415540.67,0.17739761904761905,1.0,24,0.4669989678159238,0.5788237549395249,1.0,0.2978723404255319,0.06521739130434782,0.17612821403933687,0.1774211816520564,428568.08
C00168,Enterprise,North America,Large,89,187,10987526.15,0.17367807486631018,1.0,28,0.44854250823951103,0.484348132947628,1.0,0.25842696629213485,0.045454545454545456,0.17163292269442187,0.17661128660886052,1940521.13
C00690,Mid-Market,Europe,Large,8,14,946685.23,0.16881428571428572,1.0,10,0.4390060860380948,0.5225541550519207,1.0,0.25,0.0,0.16315675667958784,0.17543269371594608,166079.53999999998
C01042,Mid-Market,North America,Medium,27,47,1142214.76,0.17818936170212765,1.0,24,0.48651590387374627,0.6168902474989076,1.0,0.25925925925925924,0.038461538461538464,0.1724286657722755,0.17511656039184786,200020.72000000003
C00463,Enterprise,LATAM,Large,19,41,2744843.98,0.17746585365853657,1.0,23,0.4714650654722472,0.5267183030935271,1.0,0.21052631578947367,0.0,0.17105397698211003,0.1725345678846198,473580.47
C00334,Enterprise,LATAM,Large,32,76,4108420.65,0.1824578947368421,1.0,22,0.45403950942265364,0.5175355797271066,1.0,0.3125,0.03225806451612903,0.1844725294181485,0.1710208301090104,702625.51
C00532,Mid-Market,North America,Medium,16,33,1436828.21,0.16325757575757577,1.0,18,0.5085720915813325,0.5326167584469742,1.0,0.25,0.0,0.16000036529689707,0.16812089873987093,241560.85
C00120,Mid-Market,APAC,Medium,9,16,336919.47,0.1650875,1.0,12,0.45094825419638684,0.525304709154099,1.0,0.1111111111111111,0.0,0.17198296723573187,0.16679190430876556,56195.44
C00955,Enterprise,Europe,Large,21,57,3579706.99,0.17820350877192984,1.0,23,0.46744753708263653,0.44947804809947417,1.0,0.3333333333333333,0.05,0.17630260989263408,0.16675483542858352,596933.4500000001
C00614,Public Sector,North America,Enterprise,16,37,3412682.74,0.18471891891891892,1.0,18,0.46176533013619386,0.47094843596662306,1.0,0.5,0.2,0.18280914883171565,0.16582076715399569,565893.67
C00508,Enterprise,North America,Large,6,14,662527.1,0.18987857142857142,1.0,9,0.4403662915498603,0.6370435801123312,1.0,0.3333333333333333,0.0,0.18763458832586422,0.1636121903541757,108397.51
C00081,Mid-Market,North America,Medium,20,41,1080276.91,0.17816341463414634,1.0,19,0.4749296484163335,0.5200501849041517,1.0,0.25,0.05263157894736842,0.17801267192560205,0.16160781405574984,174581.19
C00678,Mid-Market,North America,Large,7,13,656304.27,0.15236153846153846,1.0,10,0.4612399324413791,0.35131415531676813,1.0,0.14285714285714285,0.0,0.16127714761181083,0.16031702795412256,105216.75
C00900,Mid-Market,North America,Medium,15,29,778331.15,0.16879655172413793,1.0,15,0.4681675955595045,0.5884080522955782,1.0,0.2,0.07142857142857142,0.17239488416718482,0.1598544655446464,124419.71000000002
C01132,Mid-Market,North America,Medium,11,24,766766.61,0.1476125,1.0,15,0.46765719481868423,0.41607523183146927,1.0,0.09090909090909091,0.0,0.15094030833502153,0.15929007393788314,122138.31
C01177,Mid-Market,APAC,Large,31,61,2957697.07,0.17500327868852458,1.0,23,0.5218960075293417,0.6011686171449226,1.0,0.25806451612903225,0.03333333333333333,0.17238322574768775,0.15896971152627204,470184.25
C00327,Enterprise,North America,Enterprise,38,87,8085321.27,0.18393218390804597,1.0,26,0.4521225636880484,0.4659953898204693,1.0,0.34210526315789475,0.05405405405405406,0.1815594396245303,0.15891951440044635,1284915.33
C00272,SMB,North America,Small,11,19,320980.65,0.12017894736842105,0.9473684210526315,14,0.5270201701404474,0.5436629573164484,0.9090909090909091,0.09090909090909091,0.0,0.13435247247900936,0.15788110591713236,50676.78
C00912,Enterprise,Europe,Enterprise,3,6,391952.95999999996,0.19538333333333333,1.0,4,0.4682724864906452,0.21901966260830522,1.0,0.3333333333333333,0.0,0.19580584260965928,0.15771257346799983,61815.90999999999
C00062,Mid-Market,North America,Large,19,38,2046054.79,0.17387105263157895,1.0,20,0.4779035261069758,0.575191840226891,1.0,0.3684210526315789,0.16666666666666666,0.16890178673849543,0.1572276957451369,321696.48
C00621,Enterprise,APAC,Large,18,46,3216429.16,0.1791891304347826,1.0,21,0.4394739901637888,0.4877224996593478,1.0,0.3888888888888889,0.11764705882352941,0.17981909842098667,0.15527228959707604,499422.32
C00715,Enterprise,North America,Large,6,16,757368.4400000001,0.18240625,1.0,9,0.38454215444251905,0.5031612393644367,1.0,0.5,0.2,0.18033880832921517,0.15363462992991891,116358.02
