customer_id,segment,region,company_size,total_orders,total_order_items,total_revenue,avg_discount_pct,weighted_discount_pct,share_order_items_discounted,product_diversity,avg_margin_proxy_pct,realized_price_cv,share_orders_discounted,share_orders_high_discount,repeat_discount_behavior,revenue_high_discount_share
C00185,Enterprise,APAC,Large,12,30,2218305.32,0.20066,0.20423455343396799,1.0,16,0.4257078783295908,0.39931400142788614,1.0,0.5833333333333334,0.45454545454545453,0.5283248295144513
C00707,Enterprise,Europe,Large,15,39,2215387.8899999997,0.1915051282051282,0.19106019233775526,1.0,20,0.4273810115413059,0.43657375066851695,1.0,0.6,0.35714285714285715,0.3562930372432433
C00280,Enterprise,Europe,Large,18,49,2215330.35,0.2051734693877551,0.20131346483786972,1.0,20,0.45966765034595775,0.5354308087525789,1.0,0.9444444444444444,0.9411764705882353,0.5675175533075686
C00299,Enterprise,North America,Large,19,43,2205188.8899999997,0.19593023255813954,0.19693358907443703,1.0,16,0.47645821948574774,0.5396959070552124,1.0,0.5789473684210527,0.2777777777777778,0.43174711441612607
C01194,Public Sector,North America,Large,17,38,2200686.59,0.16543684210526316,0.17060955618082668,1.0,20,0.4062133253433227,0.46406599215364996,1.0,0.23529411764705882,0.0,0.12008920815934995
C00895,Enterprise,APAC,Large,16,34,2193061.2399999998,0.1936029411764706,0.20020610280632814,1.0,18,0.39553144806705687,0.40003379479849543,1.0,0.8125,0.6,0.4695846751639276
C00148,Mid-Market,North America,Medium,29,66,2185019.31,0.12026666666666667,0.11457707503594863,1.0,21,0.5299329247109495,0.5511840318003068,1.0,0.034482758620689655,0.0,0.0069240578015761335
C01033,Mid-Market,North America,Large,25,43,2157061.01,0.1432511627906977,0.1430385349610951,1.0,20,0.5021204340419767,0.5480190818948593,1.0,0.04,0.0,0.08028280572370089
C00102,Mid-Market,Europe,Large,18,38,2144847.4499999997,0.1551315789473684,0.15683120583037735,1.0,21,0.5045084639670595,0.487693181195821,1.0,0.16666666666666666,0.0,0.07988722927590959
C00977,Mid-Market,North America,Medium,38,78,2143310.650000001,0.13038333333333332,0.12139256203875456,1.0,26,0.5028298260790267,0.5408241340171791,1.0,0.02631578947368421,0.0,0.004329834314965027
C00320,Enterprise,North America,Large,15,36,2139483.1300000004,0.19405833333333333,0.1973355605376588,1.0,16,0.3719528424824145,0.5010140620359855,1.0,0.6,0.35714285714285715,0.42794174778092303
C00853,Enterprise,Europe,Large,18,44,2126119.79,0.1944409090909091,0.197457094851549,1.0,21,0.43295754924700347,0.4501826011879932,1.0,0.6666666666666666,0.4117647058823529,0.5065823360780627
C01195,Enterprise,Europe,Large,19,43,2125918.7000000007,0.2162930232558139,0.22079943296048302,1.0,18,0.461363813928476,0.45189045055748095,1.0,0.9473684210526315,0.8888888888888888,0.9047519926326438
C00291,Enterprise,North America,Enterprise,14,25,2107586.2299999995,0.19597999999999996,0.20241245878263636,1.0,14,0.45967878534965373,0.4154589451241205,1.0,0.5,0.15384615384615385,0.4513829927613449
C00749,Enterprise,North America,Enterprise,10,22,2098562.53,0.2261181818181818,0.22785259473503386,1.0,15,0.40938893091480427,0.4856849603984434,1.0,1.0,1.0,0.8965217395738025
C01060,Mid-Market,Europe,Large,16,38,2092759.9899999998,0.16538157894736835,0.16855819162372698,1.0,22,0.4837463001090643,0.5763367510216277,1.0,0.25,0.06666666666666667,0.19201529650803387
C00684,Mid-Market,LATAM,Large,18,32,2085235.04,0.162409375,0.16588536926853845,1.0,21,0.4715897862509084,0.5624489644860831,1.0,0.16666666666666666,0.058823529411764705,0.11608787276085673
C01014,Public Sector,Europe,Large,19,41,2080227.91,0.22547317073170728,0.2221995278147636,1.0,20,0.40345164265500716,0.44455591610397965,1.0,0.8421052631578947,0.7222222222222222,0.6603638204238882
C00226,Enterprise,North America,Large,17,39,2072302.5799999998,0.17985641025641025,0.18484289460690062,1.0,21,0.44945793253967864,0.46821241779980244,1.0,0.35294117647058826,0.0625,0.27660695186703865
C00746,Mid-Market,APAC,Large,20,36,2064974.91,0.16288055555555558,0.16428919015005025,1.0,19,0.49149874161788076,0.5638654614371807,1.0,0.15,0.0,0.14227035329935317
C00062,Mid-Market,North America,Large,19,38,2046054.7900000003,0.17387105263157893,0.1689017867384955,1.0,20,0.4779035261069758,0.5751918402268907,1.0,0.3684210526315789,0.16666666666666666,0.15722769574513693
C00167,Enterprise,North America,Large,15,28,2043391.32,0.24027499999999996,0.24144709428134978,1.0,14,0.4248848579710269,0.40561167282401867,1.0,0.9333333333333333,0.8571428571428571,0.8998343841452747
C00198,Enterprise,APAC,Large,16,36,2016460.85,0.2066916666666667,0.20968360351696977,1.0,19,0.4361436402500596,0.4562507267518009,1.0,0.625,0.4666666666666667,0.5347141502896028
C00667,Enterprise,APAC,Large,15,33,2012666.5400000003,0.20827878787878784,0.20838176517697615,1.0,17,0.41682356116274705,0.41613440400262663,1.0,0.8,0.7857142857142857,0.6339745579513634
C00174,Enterprise,LATAM,Enterprise,11,20,1988482.8600000006,0.20003500000000002,0.20280687000226136,1.0,14,0.4341953827357455,0.4413238684421403,1.0,0.7272727272727273,0.5,0.5132045241767886
C00354,Mid-Market,North America,Medium,35,68,1986470.31,0.1756205882352941,0.1709040313328014,1.0,27,0.48888703429024466,0.5486911991770385,1.0,0.3142857142857143,0.08823529411764706,0.11393247050342273
C00649,Mid-Market,North America,Large,13,33,1983109.2099999997,0.1810272727272727,0.18584824283209828,1.0,20,0.45278080022580425,0.5328172212444863,1.0,0.38461538461538464,0.16666666666666666,0.35398631929100877
C00777,Mid-Market,Europe,Large,15,36,1982792.5499999998,0.16053888888888887,0.15943068911604344,1.0,15,0.5156295932995697,0.6402891793701427,1.0,0.2,0.07142857142857142,0.09404551172032596
C00366,SMB,Europe,Medium,34,69,1963148.3699999999,0.13917536231884056,0.1384777230716429,1.0,22,0.5256498493387682,0.6838932716668896,1.0,0.08823529411764706,0.0,0.022709888198618425
C00055,Mid-Market,North America,Large,19,37,1957789.67,0.19755945945945944,0.19562440355829586,1.0,19,0.47574163290590044,0.6105856222205576,1.0,0.47368421052631576,0.2777777777777778,0.31126021826440636
C00358,Enterprise,Europe,Enterprise,12,20,1942238.47,0.21390000000000003,0.21114677302163604,1.0,12,0.4513009926981651,0.4212894470148581,1.0,0.6666666666666666,0.45454545454545453,0.5787066559339646
C00497,SMB,North America,Medium,33,70,1935568.84,0.09746428571428573,0.09975734178193024,0.9571428571428572,21,0.5765871120871936,0.7084141732722212,1.0,0.0,0.0,0.0
C00384,Mid-Market,North America,Medium,34,67,1929110.9900000002,0.13119552238805976,0.12651121650767336,1.0,23,0.5276824068240976,0.5602803826567958,1.0,0.058823529411764705,0.0,0.012835233497892206
C00916,Public Sector,APAC,Large,14,32,1928271.11,0.20702812499999998,0.21088465514991384,1.0,18,0.38716664797979566,0.48023337947662265,1.0,0.7857142857142857,0.6923076923076923,0.7441329347095802
C00359,Mid-Market,Europe,Large,16,33,1927606.21,0.16523333333333334,0.16214903995988295,1.0,18,0.5146832958868945,0.4906270349400213,1.0,0.1875,0.06666666666666667,0.0753231802464467
C00053,Enterprise,North America,Enterprise,12,22,1917486.6300000001,0.2101136363636364,0.21072096232708162,1.0,12,0.41161781197308916,0.5168834128364707,1.0,0.8333333333333334,0.6363636363636364,0.6906086849742467
C00298,Enterprise,Europe,Large,16,39,1913071.6300000001,0.19473076923076924,0.19723387297844105,1.0,18,0.42319648736665344,0.3829534923005002,1.0,0.6875,0.5333333333333333,0.5065065232293471
C01174,Enterprise,North America,Large,12,31,1906955.01,0.21031290322580642,0.20908412080241956,1.0,15,0.42817815150377403,0.5180030240551083,1.0,0.8333333333333334,0.7272727272727273,0.6751317011930973
C00782,Enterprise,North America,Large,17,35,1904065.5599999998,0.2032657142857143,0.20030433888398239,1.0,19,0.41936303134659303,0.445133082836926,1.0,0.6470588235294118,0.4375,0.4917124544808216
C00396,Mid-Market,Europe,Medium,26,52,1902945.5599999994,0.1668942307692308,0.1689931094303536,1.0,24,0.49622636905193546,0.5167382688755192,1.0,0.19230769230769232,0.0,0.24254672845186392
C00831,Mid-Market,North America,Medium,39,70,1893351.3999999997,0.13424428571428573,0.13555529659088425,1.0,26,0.5320777912835846,0.5818368006171573,1.0,0.02564102564102564,0.0,0.009129620629324278
C00956,Enterprise,APAC,Large,14,31,1888472.5699999996,0.18225161290322583,0.18770935503288128,1.0,18,0.41804890734561295,0.47689945776855697,1.0,0.42857142857142855,0.15384615384615385,0.44425019633724416
C01006,SMB,Europe,Medium,30,60,1883799.9900000007,0.0975616666666666,0.09890200430803972,0.95,21,0.5770668099811004,0.6490067714030883,0.9333333333333333,0.0,0.0,0.0
C01168,Mid-Market,North America,Medium,29,54,1880575.92,0.15352407407407404,0.15243364158849626,1.0,24,0.4946663371744014,0.5154236962772043,1.0,0.0,0.0,0.0
C01089,Mid-Market,North America,Medium,25,53,1875495.54,0.1289264150943396,0.1289771778144573,1.0,22,0.5175432018168598,0.56194536843691,1.0,0.0,0.0,0.0
C01013,Mid-Market,APAC,Medium,30,63,1865111.2299999997,0.15881746031746036,0.15590683630943522,1.0,25,0.49671286143184756,0.5665851638358718,1.0,0.16666666666666666,0.06896551724137931,0.07900966313950081
C00265,Enterprise,Europe,Large,15,34,1864342.0600000003,0.22379411764705887,0.22380577046040256,1.0,17,0.42395526889720825,0.47479506230497154,1.0,0.9333333333333333,0.9285714285714286,0.8044125336098461
C00030,Mid-Market,North America,Large,20,35,1861609.5900000003,0.16058,0.16077743464005295,1.0,18,0.5018770963523828,0.6021316944424452,1.0,0.1,0.0,0.05613160275995355
C00042,Enterprise,North America,Large,16,35,1859564.6700000002,0.18344571428571424,0.17839294650623033,1.0,18,0.4161714919071286,0.42479427084252774,1.0,0.375,0.13333333333333333,0.22594367207460445
C01024,Mid-Market,North America,Medium,33,64,1844795.9100000001,0.1844703125,0.18411377687485908,1.0,21,0.5044609543221765,0.5948706473573275,1.0,0.36363636363636365,0.15625,0.3544544610357467
C00237,Mid-Market,North America,Medium,34,57,1841163.33,0.13848245614035085,0.13801882981969915,1.0,23,0.5224752658211668,0.5085465426229516,1.0,0.0,0.0,0.0
C00518,Mid-Market,Europe,Large,16,30,1832469.1500000004,0.14615333333333333,0.14297884798669275,1.0,18,0.5133745592910691,0.5892949594413909,1.0,0.0625,0.0,0.05216422879479308
C00685,Mid-Market,North America,Large,19,34,1829740.5899999999,0.16009117647058824,0.15826585985876068,1.0,18,0.5149684548587893,0.5257714325008996,1.0,0.15789473684210525,0.0,0.08857588386340604
C00203,Mid-Market,APAC,Medium,34,72,1811560.0400000003,0.15618333333333337,0.15489919285798048,1.0,27,0.504695595717746,0.540006795075238,1.0,0.08823529411764706,0.030303030303030304,0.032143869766524544
C00841,SMB,North America,Medium,28,59,1804574.2099999997,0.12232372881355932,0.11645982305616877,0.9830508474576272,22,0.5319404632071013,0.5986889177439654,1.0,0.0,0.0,0.0
C00672,Mid-Market,Europe,Large,15,35,1804548.6400000001,0.17242285714285713,0.17268999995502538,1.0,18,0.4986851088743081,0.5506885188448917,1.0,0.3333333333333333,0.07142857142857142,0.09686638316382538
C01115,Public Sector,North America,Enterprise,10,19,1800791.0799999998,0.18015263157894737,0.1753696132742183,1.0,11,0.38761359372432963,0.5356429524287823,1.0,0.1,0.0,0.0543492529960777
C00165,Mid-Market,Europe,Large,18,32,1798627.1899999995,0.18850625000000001,0.19070928982628252,1.0,19,0.45311004376264963,0.5523663918396738,1.0,0.6111111111111112,0.29411764705882354,0.48715315484583566
C00712,Mid-Market,North America,Medium,35,76,1792951.5799999998,0.17196184210526314,0.17169764896638567,1.0,26,0.48621856916642964,0.5072050667652218,1.0,0.3142857142857143,0.14705882352941177,0.1330306532873576
C00799,Mid-Market,APAC,Medium,28,52,1786851.09,0.16523653846153843,0.16755952582660072,1.0,22,0.4595535111588058,0.5109447265288807,1.0,0.14285714285714285,0.0,0.09601793398463886
C00544,Public Sector,APAC,Large,10,22,1764666.22,0.14747727272727273,0.14398411993923807,1.0,14,0.46972787553134854,0.4407004821326802,1.0,0.1,0.0,0.04767660821432849
C00252,Enterprise,Europe,Large,10,30,1756522.22,0.17356333333333326,0.17022440232801578,1.0,20,0.4758959737253596,0.5230357457614476,1.0,0.3,0.0,0.048536089682941784
C01071,Enterprise,Europe,Large,15,31,1756380.0,0.21051935483870968,0.20844898824300392,1.0,18,0.43819234065206564,0.5961497875933851,1.0,0.6666666666666666,0.5,0.5987541762033274
C00581,Mid-Market,North America,Large,20,33,1753274.0000000005,0.17220606060606064,0.17261912629572645,1.0,16,0.4550943392440678,0.5022436733106928,1.0,0.2,0.15789473684210525,0.10411778193254445
C00380,Mid-Market,APAC,Medium,41,74,1743575.2000000004,0.16620945945945947,0.16512137492763193,1.0,22,0.4844171547110309,0.5635701181751076,1.0,0.21951219512195122,0.05,0.06918830917072001
C00563,Enterprise,North America,Large,15,35,1741477.28,0.2148342857142857,0.21301626349440594,1.0,19,0.45586205347970155,0.5525947371567561,1.0,0.9333333333333333,0.8571428571428571,0.5867170027047381
C00724,Public Sector,North America,Large,11,29,1741199.5999999996,0.17458965517241384,0.17014855373352977,1.0,19,0.4404338059259299,0.48518186046966044,1.0,0.36363636363636365,0.0,0.13182222761824666
C01162,Mid-Market,North America,Medium,27,57,1732002.2899999998,0.14129122807017547,0.13573031461712098,1.0,24,0.4888799975210502,0.5797932610850624,1.0,0.07407407407407407,0.038461538461538464,0.027407821729843098
C00425,Mid-Market,North America,Large,15,28,1726796.0799999998,0.1255535714285714,0.12405143910377274,1.0,13,0.5381904829978955,0.5482973148766412,1.0,0.0,0.0,0.0
C00329,Mid-Market,North America,Medium,35,61,1717809.26,0.13691311475409837,0.13624926620645356,1.0,23,0.5262307922910159,0.6369579893144985,1.0,0.02857142857142857,0.0,0.01016131441741093
C00405,Public Sector,North America,Large,13,36,1717395.5299999996,0.18861944444444445,0.18580349165071175,1.0,17,0.4308200821555159,0.48631179226922044,1.0,0.6153846153846154,0.25,0.3333912543722529
C00305,Enterprise,LATAM,Enterprise,8,21,1710382.73,0.2083285714285714,0.20716382452809443,1.0,13,0.4579176903719477,0.5218743941904259,1.0,0.75,0.42857142857142855,0.700271155099888
C00202,Public Sector,North America,Enterprise,9,17,1704744.1,0.1682647058823529,0.16296953339771153,1.0,11,0.4627128745658051,0.5220165188069458,1.0,0.1111111111111111,0.0,0.02328971251462316
C00356,Mid-Market,LATAM,Large,15,28,1698448.3500000003,0.1560642857142857,0.15894712618058915,1.0,17,0.4750608456951763,0.5077906092497566,1.0,0.13333333333333333,0.0,0.19332973534343859
C00961,Mid-Market,Europe,Medium,37,65,1697769.8599999996,0.1733646153846154,0.17076788795215034,1.0,22,0.5012575434036489,0.5544902096806917,1.0,0.32432432432432434,0.1111111111111111,0.22875593986572484
C00835,Mid-Market,North America,Medium,32,59,1697651.54,0.13752881355932203,0.13177326986383564,1.0,21,0.5198822181646615,0.5541090333268849,1.0,0.125,0.0,0.03129689971594524
C00250,SMB,North America,Medium,28,52,1684998.34,0.11341923076923076,0.11568657233456403,1.0,21,0.549237384228619,0.6309869172224,1.0,0.0,0.0,0.0
C00638,Mid-Market,Europe,Medium,34,66,1683187.1399999997,0.15270606060606054,0.15259668120750275,1.0,21,0.4906340189810866,0.5450970034192743,1.0,0.14705882352941177,0.0,0.07330313253225071
C01011,Mid-Market,APAC,Large,14,27,1678057.8099999998,0.18685555555555552,0.1878397870656405,1.0,17,0.46422732475596074,0.533061885804181,1.0,0.5,0.0,0.45624636734058643
C00710,Mid-Market,APAC,Large,14,28,1676839.6499999994,0.14002142857142857,0.1426807160892931,1.0,18,0.506936151081324,0.5115411884973311,1.0,0.07142857142857142,0.0,0.09798495043935777
C00361,Enterprise,APAC,Enterprise,11,19,1659532.6199999999,0.20468421052631583,0.20371297770201516,1.0,13,0.3188283246510112,0.40489451095689705,1.0,0.36363636363636365,0.1,0.4868318466677685
C01072,Mid-Market,Europe,Medium,26,53,1644867.3800000008,0.1405528301886792,0.14377984763733434,1.0,23,0.4853896272278917,0.5238089310556621,1.0,0.038461538461538464,0.0,0.024238744402603436
C00896,Enterprise,North America,Enterprise,10,19,1640050.48,0.25133157894736846,0.25237757016511664,1.0,15,0.46985008025392294,0.5170480616170544,1.0,1.0,1.0,1.0
C00892,Public Sector,APAC,Enterprise,9,23,1639786.5899999999,0.21065652173913046,0.20993326959638192,1.0,14,0.4806305872051022,0.47831756453386826,1.0,0.8888888888888888,0.75,0.7032101659033569
C00640,Enterprise,LATAM,Enterprise,8,16,1625364.2799999998,0.16923125,0.1718826936544799,1.0,14,0.4650365767705153,0.40061590208820763,1.0,0.375,0.14285714285714285,0.20329001570035735
C00032,Public Sector,Europe,Enterprise,6,14,1616228.88,0.1794857142857143,0.18613266607553558,1.0,9,0.4211526936287095,0.3899688104566964,1.0,0.3333333333333333,0.0,0.3051367637979592
C00328,Mid-Market,Europe,Medium,37,59,1614108.87,0.1711254237288136,0.17179180351296025,1.0,26,0.4638439010514924,0.5352370632128602,1.0,0.1891891891891892,0.027777777777777776,0.14637018877171526
C00160,Enterprise,North America,Large,15,28,1610396.86,0.17616071428571428,0.1728929269522358,1.0,15,0.47445255430583533,0.5206386395826507,1.0,0.26666666666666666,0.07142857142857142,0.1471389605168505
C00924,Mid-Market,North America,Large,23,39,1587465.5299999998,0.15165641025641027,0.15725301101460837,1.0,20,0.5233961263684298,0.5166326049020054,1.0,0.08695652173913043,0.045454545454545456,0.0919795278956388
C00668,Public Sector,North America,Large,13,31,1582153.2699999998,0.1808677419354839,0.1830021914400191,1.0,15,0.40852406400102736,0.39867081160667556,1.0,0.6153846153846154,0.4166666666666667,0.39005792403412354
C00383,Enterprise,North America,Enterprise,4,15,1578570.22,0.18928666666666666,0.1930932713633921,1.0,12,0.4492128223397151,0.5444962431414895,1.0,1.0,1.0,0.27695990616115895
C00013,Mid-Market,Europe,Medium,31,55,1567476.6600000001,0.18670727272727267,0.18378684175528642,1.0,24,0.5041658249308874,0.5824555359714728,1.0,0.3870967741935484,0.16666666666666666,0.27445442154143457
C01103,Enterprise,Europe,Large,14,30,1566596.8499999999,0.19979666666666668,0.19407211129502264,1.0,13,0.37518246445670517,0.3914266095733327,1.0,0.6428571428571429,0.3076923076923077,0.39999193793859594
C01068,Mid-Market,Europe,Medium,32,69,1565602.32,0.1742289855072463,0.1788122540691561,1.0,21,0.5254923125132073,0.6072922077771187,1.0,0.34375,0.12903225806451613,0.2084989245544807
C00344,Mid-Market,North America,Large,14,28,1565585.6900000002,0.1583964285714286,0.16124611853270562,1.0,16,0.4829007237521238,0.5392412367495556,1.0,0.07142857142857142,0.0,0.030873302118646726
C00172,Mid-Market,APAC,Medium,31,58,1562063.83,0.14643620689655173,0.14079623095930324,1.0,20,0.49520676835639854,0.5027115095420389,1.0,0.06451612903225806,0.0,0.02681718198417026
C00321,Enterprise,North America,Large,12,23,1549342.7800000003,0.20763913043478263,0.20873303923331768,1.0,13,0.46919551296483497,0.517544679520528,1.0,0.9166666666666666,0.8181818181818182,0.6454710493439031
C00937,Enterprise,North America,Large,11,30,1542953.26,0.23877666666666675,0.2420307864776976,1.0,17,0.4087104696565778,0.5519514465880515,1.0,1.0,1.0,0.9864004435234804
C01056,Mid-Market,Europe,Large,15,25,1520716.0199999998,0.163488,0.163056440241283,1.0,17,0.49237710781119515,0.5817609466664071,1.0,0.2,0.0,0.08102877748338577
C00960,Mid-Market,North America,Large,16,28,1520615.56,0.144325,0.14337529072878616,1.0,15,0.4978568779953811,0.4301914211884327,1.0,0.125,0.0,0.041885182340235944
C00997,Mid-Market,North America,Medium,24,50,1509655.35,0.15660399999999997,0.15870826933442497,1.0,22,0.5082372451867877,0.5833824724759472,1.0,0.16666666666666666,0.08695652173913043,0.039519828151504906
C00776,Enterprise,North America,Large,12,29,1497952.77,0.17338620689655176,0.17706122039797942,1.0,14,0.4670542353956805,0.4328556687691551,1.0,0.4166666666666667,0.09090909090909091,0.2544856070462088
C00572,Enterprise,LATAM,Enterprise,8,14,1495723.67,0.19035000000000002,0.18929713377581875,1.0,10,0.45283165745975357,0.49922463027962777,1.0,0.75,0.42857142857142855,0.389345145550849
C00410,Public Sector,Europe,Large,13,26,1492776.3199999998,0.18055769230769236,0.1848601710597785,1.0,15,0.471468783545679,0.4784315875335062,1.0,0.46153846153846156,0.25,0.3279207899010617
C00804,Mid-Market,Europe,Large,11,28,1485253.97,0.1384857142857143,0.13290543957341538,1.0,12,0.5509696398683092,0.6128038680922732,1.0,0.09090909090909091,0.0,0.027889371674259856
C00023,Public Sector,APAC,Enterprise,5,15,1482631.09,0.20268666666666668,0.20533651567705535,1.0,13,0.4680274384937626,0.3618398352098505,1.0,0.6,0.25,0.589116683098828
C00375,SMB,North America,Medium,23,53,1478762.6900000002,0.14622452830188679,0.14411404257685523,1.0,20,0.5048273830024226,0.5239236946013216,1.0,0.17391304347826086,0.0,0.04860671051958986
C01200,Mid-Market,Europe,Medium,27,58,1474273.2700000003,0.18641724137931043,0.19125759591729052,1.0,23,0.4971426894401928,0.5080980398031104,1.0,0.48148148148148145,0.34615384615384615,0.3853761657090886
C00216,Mid-Market,LATAM,Medium,19,42,1461188.0000000002,0.16577619047619047,0.17034910636791264,1.0,19,0.47050884865586085,0.5505429618450042,1.0,0.21052631578947367,0.0,0.21572741495276446
C00784,Mid-Market,North America,Medium,22,47,1446726.8299999998,0.15722340425531914,0.15583517332473332,1.0,22,0.46371314378228823,0.4714221058576555,1.0,0.22727272727272727,0.0,0.06875380198762195
C00083,Enterprise,Europe,Large,8,19,1446057.7700000003,0.19454736842105258,0.2009972334466466,1.0,17,0.43760191952243543,0.47175448785536334,1.0,0.625,0.42857142857142855,0.403090119974944
C00470,Mid-Market,APAC,Medium,33,66,1441469.7299999997,0.1885712121212122,0.18598952128425095,1.0,21,0.48817372665076636,0.6084762045151302,1.0,0.48484848484848486,0.1875,0.30034571034661967
C00532,Mid-Market,North America,Medium,16,33,1436828.2099999995,0.16325757575757574,0.1600003652968971,1.0,18,0.5085720915813325,0.5326167584469742,1.0,0.25,0.0,0.16812089873987102
C00078,Mid-Market,North America,Medium,26,57,1431191.69,0.16488947368421053,0.16415911974738664,1.0,23,0.49311734135005475,0.5926114212308832,1.0,0.23076923076923078,0.0,0.12275827286280568
C01140,Mid-Market,North America,Medium,24,49,1426277.8699999999,0.16577755102040817,0.16561622617948085,1.0,23,0.505729380638385,0.5303399202098152,1.0,0.125,0.0,0.06043030030326419
C00386,Public Sector,APAC,Enterprise,9,17,1414268.7299999995,0.17458823529411763,0.16996124854468808,1.0,12,0.42933800496546487,0.5432517622279379,1.0,0.1111111111111111,0.0,0.026120679342178495
C00326,Mid-Market,North America,Large,10,24,1412621.93,0.1758708333333333,0.17149976268912773,1.0,13,0.5155626146454912,0.4878791951801713,1.0,0.3,0.1111111111111111,0.07868018161094244
C00631,Enterprise,Europe,Enterprise,5,12,1407957.77,0.19099999999999998,0.1855890836531496,1.0,10,0.4776549100340292,0.4329935417495985,1.0,0.6,0.5,0.3072090294299097
C00617,Mid-Market,LATAM,Large,18,38,1404594.0699999998,0.1591421052631579,0.1573911565032762,1.0,16,0.5584859585270902,0.6842050942011118,1.0,0.05555555555555555,0.0,0.02286842204879877
C00622,Mid-Market,Europe,Large,13,23,1401035.7500000002,0.1599608695652174,0.16688633616815188,1.0,17,0.4992393991037796,0.48840058690634625,1.0,0.23076923076923078,0.0,0.18394662662962022
C00296,Enterprise,Europe,Large,9,29,1399064.89,0.22184482758620694,0.21652088899910948,1.0,18,0.4658365778254315,0.4802522654329363,1.0,0.8888888888888888,0.75,0.727067262762916
C00920,Mid-Market,North America,Medium,22,47,1384921.6900000004,0.14771276595744684,0.14607787506886727,1.0,17,0.5067445451773546,0.648281373419477,1.0,0.045454545454545456,0.0,0.011706596926790854
C00914,Public Sector,Europe,Enterprise,6,15,1381138.37,0.22920666666666667,0.2340378654383528,1.0,10,0.3075980699580857,0.4323026628827178,1.0,1.0,1.0,1.0
C00100,Public Sector,North America,Large,14,31,1380481.9100000001,0.17724838709677418,0.17222357334329103,1.0,18,0.40449462972392747,0.46176696779575427,1.0,0.35714285714285715,0.07692307692307693,0.1331202666755698
C00105,Enterprise,LATAM,Large,10,25,1375031.0499999998,0.202076,0.2045046092048234,1.0,16,0.39561909459457295,0.479102725563986,1.0,0.6,0.3333333333333333,0.515685278525165
C01064,Mid-Market,North America,Medium,21,48,1374594.8900000001,0.14807499999999998,0.1434914971475798,1.0,22,0.4916127605267784,0.5112030955723184,1.0,0.047619047619047616,0.0,0.015591328147596995
C01126,Mid-Market,APAC,Medium,26,57,1374577.8100000003,0.15355964912280698,0.15441011729919346,1.0,23,0.5191627807803492,0.5848528022656132,1.0,0.23076923076923078,0.0,0.10744756602756447
C00430,Enterprise,North America,Enterprise,7,14,1366879.35,0.21246428571428572,0.21343519161611463,1.0,10,0.356089808477114,0.5058264479628956,1.0,0.8571428571428571,0.6666666666666666,0.7038111447071024
C00696,Mid-Market,North America,Medium,24,47,1357200.21,0.17486382978723405,0.17349865761372119,1.0,22,0.4907558059913837,0.5891438725915797,1.0,0.20833333333333334,0.043478260869565216,0.14902289913438788
C00854,Enterprise,APAC,Large,9,25,1353007.0199999998,0.19711199999999998,0.19810096945222574,1.0,15,0.4258940374012349,0.42446772794027104,1.0,0.6666666666666666,0.25,0.4323889760749357
C01136,SMB,Europe,Medium,25,58,1348766.07,0.13262241379310344,0.1347935511354809,1.0,22,0.5118395479219402,0.640237708812762,1.0,0.04,0.0,0.02468466603700966
C00254,SMB,APAC,Medium,28,54,1344769.3000000005,0.12142592592592588,0.11847906573886609,1.0,19,0.5761353525595178,0.6337684554592358,1.0,0.0,0.0,0.0
C01199,SMB,North America,Medium,24,45,1341812.53,0.08958,0.08314060969223079,0.8888888888888888,19,0.5767487611287845,0.6190867851723543,0.9166666666666666,0.0,0.0,0.0
C00064,Enterprise,APAC,Large,8,19,1340581.9899999998,0.2006473684210526,0.20249147379936222,1.0,11,0.345273794393286,0.3391464396280319,1.0,0.625,0.42857142857142855,0.42538003960503756
C00318,Mid-Market,APAC,Large,14,25,1337987.9600000002,0.13943999999999998,0.14117767949918947,1.0,15,0.5431185070232788,0.652180241237716,1.0,0.07142857142857142,0.0,0.01522162426633495
C00502,Enterprise,APAC,Enterprise,6,15,1337056.89,0.19422000000000003,0.19529583836853184,1.0,11,0.4624169931215087,0.42896853518541017,1.0,0.6666666666666666,0.4,0.3287589730007674
C00630,Enterprise,Europe,Large,11,26,1336572.08,0.17008846153846152,0.16760669651786037,1.0,14,0.45192385902606286,0.4151100334713194,1.0,0.2727272727272727,0.0,0.1328513835183509
C00597,Mid-Market,Europe,Large,15,28,1334007.31,0.16970357142857143,0.17147866836670414,1.0,16,0.5377115079281662,0.5543006405675432,1.0,0.2,0.07142857142857142,0.12460035170272045
C00692,Enterprise,LATAM,Enterprise,5,13,1327804.49,0.1794384615384615,0.17938879062460303,1.0,8,0.4877531326482075,0.49270191989338025,1.0,0.4,0.25,0.11003717874157813
C00923,Mid-Market,North America,Large,12,26,1327295.23,0.16836538461538467,0.1657696077854058,1.0,16,0.516802846263892,0.6211812831859589,1.0,0.3333333333333333,0.09090909090909091,0.18150869117490911
C00666,Mid-Market,APAC,Medium,31,53,1310659.1500000001,0.13175471698113206,0.13062645921448413,1.0,22,0.49803106042202355,0.5277940780846652,1.0,0.03225806451612903,0.0,0.020110583289331935
C01061,Public Sector,Europe,Large,8,25,1308626.7900000003,0.17767600000000003,0.17634988725435047,1.0,16,0.44392889054007545,0.4314998192066442,1.0,0.25,0.0,0.18331590934341177
